order_id,customer_id,order_date,order_amount,currency,payment_id,order_status
ORD1351,CUST5021,2026-08-12,499.0,INR,PAY3351,COMPLETED
ORD1352,CUST5022,2026-08-13,799.0,INR,PAY3352,COMPLETED
ORD1353,CUST5023,2026-08-14,1299.0,INR,PAY3353,COMPLETED
ORD1354,CUST5024,2026-08-15,2499.0,INR,PAY3354,COMPLETED
ORD1355,CUST5025,2026-08-16,4999.0,INR,PAY3355,COMPLETED
ORD1356,CUST5026,2026-08-17,7999.0,INR,PAY3356,COMPLETED
ORD1357,CUST5027,2026-08-18,12499.0,INR,PAY3357,COMPLETED
ORD1358,CUST5028,2026-08-19,19999.0,INR,PAY3358,COMPLETED
ORD1359,CUST5029,2026-08-20,29999.0,INR,PAY3359,COMPLETED
ORD1360,CUST5000,2026-08-01,499.0,INR,PAY3360,COMPLETED
ORD1361,CUST5001,2026-08-02,799.0,INR,PAY3361,COMPLETED
ORD1362,CUST5002,2026-08-03,1299.0,INR,PAY3362,COMPLETED
ORD1363,CUST5003,2026-08-04,2499.0,INR,PAY3363,COMPLETED
ORD1364,CUST5004,2026-08-05,4999.0,INR,PAY3364,COMPLETED
ORD1365,CUST5005,2026-08-06,7999.0,INR,PAY3365,COMPLETED
ORD1366,CUST5006,2026-08-07,12499.0,INR,PAY3366,COMPLETED
ORD1367,CUST5007,2026-08-08,19999.0,INR,PAY3367,COMPLETED
ORD1368,CUST5008,2026-08-09,29999.0,INR,PAY3368,COMPLETED
ORD1369,CUST5009,2026-08-10,499.0,INR,PAY3369,COMPLETED
ORD1370,CUST5010,2026-08-11,799.0,INR,PAY3370,COMPLETED
ORD1371,CUST5011,2026-08-12,1299.0,INR,PAY3371,COMPLETED
ORD1372,CUST5012,2026-08-13,2499.0,INR,PAY3372,COMPLETED
ORD1373,CUST5013,2026-08-14,4999.0,INR,PAY3373,COMPLETED
ORD1374,CUST5014,2026-08-15,7999.0,INR,PAY3374,COMPLETED
ORD1375,CUST5015,2026-08-16,12499.0,INR,PAY3375,COMPLETED
ORD1376,CUST5016,2026-08-17,19999.0,INR,PAY3376,COMPLETED
ORD1377,CUST5017,2026-08-18,29999.0,INR,PAY3377,COMPLETED
ORD1378,CUST5018,2026-08-19,499.0,INR,PAY3378,COMPLETED
ORD1379,CUST5019,2026-08-20,799.0,INR,PAY3379,COMPLETED
ORD1380,CUST5020,2026-08-01,1299.0,INR,PAY3380,COMPLETED
ORD1381,CUST5021,2026-08-02,2499.0,INR,PAY3381,COMPLETED
ORD1382,CUST5022,2026-08-03,4999.0,INR,PAY3382,COMPLETED
ORD1383,CUST5023,2026-08-04,7999.0,INR,PAY3383,COMPLETED
ORD1384,CUST5024,2026-08-05,12499.0,INR,PAY3384,COMPLETED
ORD1385,CUST5025,2026-08-06,19999.0,INR,PAY3385,COMPLETED
ORD1386,CUST5026,2026-08-07,29999.0,INR,PAY3386,COMPLETED
ORD1387,CUST5027,2026-08-08,499.0,INR,PAY3387,COMPLETED
ORD1388,CUST5028,2026-08-09,799.0,INR,PAY3388,COMPLETED
ORD1389,CUST5029,2026-08-10,1299.0,INR,PAY3389,COMPLETED
ORD1390,CUST5000,2026-08-11,2499.0,INR,PAY3390,COMPLETED
ORD1391,CUST5001,2026-08-12,4999.0,INR,PAY3391,COMPLETED
ORD1392,CUST5002,2026-08-13,7999.0,INR,PAY3392,COMPLETED
ORD1393,CUST5003,2026-08-14,12499.0,INR,PAY3393,COMPLETED
ORD1394,CUST5004,2026-08-15,19999.0,INR,PAY3394,COMPLETED
ORD1395,CUST5005,2026-08-16,29999.0,INR,PAY3395,COMPLETED
ORD1396,CUST5006,2026-08-17,499.0,INR,PAY3396,COMPLETED
ORD1397,CUST5007,2026-08-18,799.0,INR,PAY3397,COMPLETED
ORD1398,CUST5008,2026-08-19,1299.0,INR,PAY3398,COMPLETED
ORD1399,CUST5009,2026-08-20,2499.0,INR,PAY3399,COMPLETED
ORD1400,CUST5010,2026-08-01,4999.0,INR,PAY3400,COMPLETED
ORD1401,CUST5011,2026-08-02,7999.0,INR,PAY3401,COMPLETED
ORD1402,CUST5012,2026-08-03,12499.0,INR,PAY3402,COMPLETED
ORD1403,CUST5013,2026-08-04,19999.0,INR,PAY3403,COMPLETED
ORD1404,CUST5014,2026-08-05,29999.0,INR,PAY3404,COMPLETED
ORD1405,CUST5015,2026-08-06,499.0,INR,PAY3405,COMPLETED
ORD1406,CUST5016,2026-08-07,799.0,INR,PAY3406,COMPLETED
ORD1407,CUST5017,2026-08-08,1299.0,INR,PAY3407,COMPLETED
ORD1408,CUST5018,2026-08-09,2499.0,INR,PAY3408,COMPLETED
ORD1409,CUST5019,2026-08-10,4999.0,INR,PAY3409,COMPLETED
ORD1410,CUST5020,2026-08-11,7999.0,INR,PAY3410,COMPLETED
ORD1411,CUST5021,2026-08-12,12499.0,INR,PAY3411,COMPLETED
ORD1412,CUST5022,2026-08-13,19999.0,INR,PAY3412,COMPLETED
ORD1413,CUST5023,2026-08-14,29999.0,INR,PAY3413,COMPLETED
ORD1414,CUST5024,2026-08-15,499.0,INR,PAY3414,COMPLETED
ORD1415,CUST5025,2026-08-16,799.0,INR,PAY3415,COMPLETED
ORD1416,CUST5026,2026-08-17,1299.0,INR,PAY3416,COMPLETED
ORD1417,CUST5027,2026-08-18,2499.0,INR,PAY3417,COMPLETED
ORD1418,CUST5028,2026-08-19,4999.0,INR,PAY3418,COMPLETED
ORD1419,CUST5029,2026-08-20,7999.0,INR,PAY3419,COMPLETED
ORD1420,CUST5000,2026-08-01,12499.0,INR,PAY3420,COMPLETED
ORD1421,CUST5001,2026-08-02,19999.0,INR,PAY3421,COMPLETED
ORD1422,CUST5002,2026-08-03,29999.0,INR,PAY3422,COMPLETED
ORD1423,CUST5003,2026-08-04,499.0,INR,PAY3423,COMPLETED
ORD1424,CUST5004,2026-08-05,799.0,INR,PAY3424,COMPLETED
ORD1425,CUST5005,2026-08-06,1299.0,INR,PAY3425,COMPLETED
ORD1426,CUST5006,2026-08-07,2499.0,INR,PAY3426,COMPLETED
ORD1427,CUST5007,2026-08-08,4999.0,INR,PAY3427,COMPLETED
ORD1428,CUST5008,2026-08-09,7999.0,INR,PAY3428,COMPLETED
ORD1429,CUST5009,2026-08-10,12499.0,INR,PAY3429,COMPLETED
ORD1430,CUST5010,2026-08-11,19999.0,INR,PAY3430,COMPLETED
ORD1431,CUST5011,2026-08-12,29999.0,INR,PAY3431,COMPLETED
ORD1432,CUST5012,2026-08-13,499.0,INR,PAY3432,COMPLETED
ORD1433,CUST5013,2026-08-14,799.0,INR,PAY3433,COMPLETED
ORD1434,CUST5014,2026-08-15,1299.0,INR,PAY3434,COMPLETED
ORD1435,CUST5015,2026-08-16,2499.0,INR,PAY3435,COMPLETED
ORD1436,CUST5016,2026-08-17,4999.0,INR,PAY3436,COMPLETED
ORD1437,CUST5017,2026-08-18,7999.0,INR,PAY3437,COMPLETED
ORD1438,CUST5018,2026-08-19,12499.0,INR,PAY3438,COMPLETED
ORD1439,CUST5019,2026-08-20,19999.0,INR,PAY3439,COMPLETED
ORD1440,CUST5020,2026-08-01,29999.0,INR,PAY3440,COMPLETED
ORD1441,CUST5021,2026-08-02,499.0,INR,PAY3441,COMPLETED
ORD1442,CUST5022,2026-08-03,799.0,INR,PAY3442,COMPLETED
ORD1443,CUST5023,2026-08-04,1299.0,INR,PAY3443,COMPLETED
ORD1444,CUST5024,2026-08-05,2499.0,INR,PAY3444,COMPLETED
ORD1445,CUST5025,2026-08-06,4999.0,INR,PAY3445,COMPLETED
ORD1446,CUST5026,2026-08-07,7999.0,INR,PAY3446,COMPLETED
ORD1447,CUST5027,2026-08-08,12499.0,INR,PAY3447,COMPLETED
ORD1448,CUST5028,2026-08-09,19999.0,INR,PAY3448,COMPLETED
ORD1449,CUST5029,2026-08-10,29999.0,INR,PAY3449,COMPLETED
ORD1450,CUST5000,2026-08-11,499.0,INR,PAY3450,COMPLETED
ORD1451,CUST5001,2026-08-12,799.0,INR,PAY3451,COMPLETED
ORD1452,CUST5002,2026-08-13,1299.0,INR,PAY3452,COMPLETED
ORD1453,CUST5003,2026-08-14,2499.0,INR,PAY3453,COMPLETED
ORD1454,CUST5004,2026-08-15,4999.0,INR,PAY3454,COMPLETED
ORD1455,CUST5005,2026-08-16,7999.0,INR,PAY3455,COMPLETED
ORD1456,CUST5006,2026-08-17,12499.0,INR,PAY3456,COMPLETED
ORD1457,CUST5007,2026-08-18,19999.0,INR,PAY3457,COMPLETED
ORD1458,CUST5008,2026-08-19,29999.0,INR,PAY3458,COMPLETED
ORD1459,CUST5009,2026-08-20,499.0,INR,PAY3459,COMPLETED
ORD1460,CUST5010,2026-08-01,799.0,INR,PAY3460,COMPLETED
ORD1461,CUST5011,2026-08-02,1299.0,INR,PAY3461,COMPLETED
ORD1462,CUST5012,2026-08-03,2499.0,INR,PAY3462,COMPLETED
ORD1463,CUST5013,2026-08-04,4999.0,INR,PAY3463,COMPLETED
ORD1464,CUST5014,2026-08-05,7999.0,INR,PAY3464,COMPLETED
ORD1465,CUST5015,2026-08-06,12499.0,INR,PAY3465,COMPLETED
ORD1466,CUST5016,2026-08-07,19999.0,INR,PAY3466,COMPLETED
ORD1467,CUST5017,2026-08-08,29999.0,INR,PAY3467,COMPLETED
ORD1468,CUST5018,2026-08-09,499.0,INR,PAY3468,COMPLETED
ORD1469,CUST5019,2026-08-10,799.0,INR,PAY3469,COMPLETED
ORD1470,CUST5020,2026-08-11,1299.0,INR,PAY3470,COMPLETED
ORD1471,CUST5021,2026-08-12,2499.0,INR,PAY3471,COMPLETED
ORD1472,CUST5022,2026-08-13,4999.0,INR,PAY3472,COMPLETED
ORD1473,CUST5023,2026-08-14,7999.0,INR,PAY3473,COMPLETED
ORD1474,CUST5024,2026-08-15,12499.0,INR,PAY3474,COMPLETED
ORD1475,CUST5025,2026-08-16,19999.0,INR,PAY3475,COMPLETED
ORD1476,CUST5026,2026-08-17,29999.0,INR,PAY3476,COMPLETED
ORD1477,CUST5027,2026-08-18,499.0,INR,PAY3477,COMPLETED
ORD1478,CUST5028,2026-08-19,799.0,INR,PAY3478,COMPLETED
ORD1479,CUST5029,2026-08-20,1299.0,INR,PAY3479,COMPLETED
ORD1480,CUST5000,2026-08-01,2499.0,INR,PAY3480,COMPLETED
ORD1481,CUST5001,2026-08-02,4999.0,INR,PAY3481,COMPLETED
ORD1482,CUST5002,2026-08-03,7999.0,INR,PAY3482,COMPLETED
ORD1483,CUST5003,2026-08-04,12499.0,INR,PAY3483,COMPLETED
ORD1484,CUST5004,2026-08-05,19999.0,INR,PAY3484,COMPLETED
ORD1485,CUST5005,2026-08-06,29999.0,INR,PAY3485,COMPLETED
ORD1486,CUST5006,2026-08-07,499.0,INR,PAY3486,COMPLETED
ORD1487,CUST5007,2026-08-08,799.0,INR,PAY3487,COMPLETED
ORD1488,CUST5008,2026-08-09,1299.0,INR,PAY3488,COMPLETED
ORD1489,CUST5009,2026-08-10,2499.0,INR,PAY3489,COMPLETED
ORD1490,CUST5010,2026-08-11,4999.0,INR,PAY3490,COMPLETED
ORD1491,CUST5011,2026-08-12,7999.0,INR,PAY3491,COMPLETED
ORD1492,CUST5012,2026-08-13,12499.0,INR,PAY3492,COMPLETED
ORD1493,CUST5013,2026-08-14,19999.0,INR,PAY3493,COMPLETED
ORD1494,CUST5014,2026-08-15,29999.0,INR,PAY3494,COMPLETED
ORD1495,CUST5015,2026-08-16,499.0,INR,PAY3495,COMPLETED
ORD1496,CUST5016,2026-08-17,799.0,INR,PAY3496,COMPLETED
ORD1497,CUST5017,2026-08-18,1299.0,INR,PAY3497,COMPLETED
ORD1498,CUST5018,2026-08-19,2499.0,INR,PAY3498,COMPLETED
ORD1499,CUST5019,2026-08-20,4999.0,INR,PAY3499,COMPLETED
ORD1500,CUST5020,2026-08-01,7999.0,INR,PAY3500,COMPLETED
