payment_id,order_id,transaction_id,payment_date,payment_time,amount,payment_status,payment_method
PAY3298,ORD1298,TXN9298,2026-08-19,10:15:00,799.0,CAPTURED,UPI
PAY3299,ORD1299,TXN9299,2026-08-20,10:15:00,1299.0,CAPTURED,CARD
PAY3300,ORD1300,TXN9300,2026-08-01,10:15:00,2499.0,CAPTURED,UPI
PAY3301,ORD1301,TXN9301,2026-08-02,10:15:00,4999.0,CAPTURED,CARD
PAY3302,ORD1302,TXN9302,2026-08-03,10:15:00,7999.0,CAPTURED,UPI
PAY3303,ORD1303,TXN9303,2026-08-04,10:15:00,12499.0,CAPTURED,CARD
PAY3304,ORD1304,TXN9304,2026-08-05,10:15:00,19999.0,CAPTURED,UPI
PAY3305,ORD1305,TXN9305,2026-08-06,10:15:00,29999.0,CAPTURED,CARD
PAY3306,ORD1306,TXN9306,2026-08-07,10:15:00,499.0,CAPTURED,UPI
PAY3307,ORD1307,TXN9307,2026-08-08,10:15:00,799.0,CAPTURED,CARD
PAY3308,ORD1308,TXN9308,2026-08-09,10:15:00,1299.0,CAPTURED,UPI
PAY3309,ORD1309,TXN9309,2026-08-10,10:15:00,2499.0,CAPTURED,CARD
PAY3310,ORD1310,TXN9310,2026-08-11,10:15:00,4999.0,CAPTURED,UPI
PAY3311,ORD1311,TXN9311,2026-08-12,10:15:00,7999.0,CAPTURED,CARD
PAY3312,ORD1312,TXN9312,2026-08-13,10:15:00,12499.0,CAPTURED,UPI
PAY3313,ORD1313,TXN9313,2026-08-14,10:15:00,19999.0,CAPTURED,CARD
PAY3314,ORD1314,TXN9314,2026-08-15,10:15:00,29999.0,CAPTURED,UPI
PAY3315,ORD1315,TXN9315,2026-08-16,10:15:00,499.0,CAPTURED,CARD
PAY3316,ORD1316,TXN9316,2026-08-17,10:15:00,799.0,CAPTURED,UPI
PAY3317,ORD1317,TXN9317,2026-08-18,10:15:00,1299.0,CAPTURED,CARD
PAY3318,ORD1318,TXN9318,2026-08-19,10:15:00,2499.0,CAPTURED,UPI
PAY3319,ORD1319,TXN9319,2026-08-20,10:15:00,4999.0,CAPTURED,CARD
PAY3320,ORD1320,TXN9320,2026-08-01,10:15:00,7999.0,CAPTURED,UPI
PAY3321,ORD1321,TXN9321,2026-08-02,10:15:00,12499.0,CAPTURED,CARD
PAY3322,ORD1322,TXN9322,2026-08-03,10:15:00,19999.0,CAPTURED,UPI
PAY3323,ORD1323,TXN9323,2026-08-04,10:15:00,29999.0,CAPTURED,CARD
PAY3324,ORD1324,TXN9324,2026-08-05,10:15:00,499.0,CAPTURED,UPI
PAY3325,ORD1325,TXN9325,2026-08-06,10:15:00,799.0,CAPTURED,CARD
PAY3326,ORD1326,TXN9326,2026-08-07,10:15:00,1299.0,CAPTURED,UPI
PAY3327,ORD1327,TXN9327,2026-08-08,10:15:00,2499.0,CAPTURED,CARD
PAY3328,ORD1328,TXN9328,2026-08-09,10:15:00,4999.0,CAPTURED,UPI
PAY3329,ORD1329,TXN9329,2026-08-10,10:15:00,7999.0,CAPTURED,CARD
PAY3330,ORD1330,TXN9330,2026-08-11,10:15:00,12499.0,CAPTURED,UPI
PAY3331,ORD1331,TXN9331,2026-08-12,10:15:00,19999.0,CAPTURED,CARD
PAY3332,ORD1332,TXN9332,2026-08-13,10:15:00,29999.0,CAPTURED,UPI
PAY3333,ORD1333,TXN9333,2026-08-14,10:15:00,499.0,CAPTURED,CARD
PAY3334,ORD1334,TXN9334,2026-08-15,10:15:00,799.0,CAPTURED,UPI
PAY3335,ORD1335,TXN9335,2026-08-16,10:15:00,1299.0,CAPTURED,CARD
PAY3336,ORD1336,TXN9336,2026-08-17,10:15:00,2499.0,CAPTURED,UPI
PAY3337,ORD1337,TXN9337,2026-08-18,10:15:00,4999.0,CAPTURED,CARD
PAY3338,ORD1338,TXN9338,2026-08-19,10:15:00,7999.0,CAPTURED,UPI
PAY3339,ORD1339,TXN9339,2026-08-20,10:15:00,12499.0,CAPTURED,CARD
PAY3340,ORD1340,TXN9340,2026-08-01,10:15:00,19999.0,CAPTURED,UPI
PAY3341,ORD1341,TXN9341,2026-08-02,10:15:00,29999.0,CAPTURED,CARD
PAY3342,ORD1342,TXN9342,2026-08-03,10:15:00,499.0,CAPTURED,UPI
PAY3343,ORD1343,TXN9343,2026-08-04,10:15:00,799.0,CAPTURED,CARD
PAY3344,ORD1344,TXN9344,2026-08-05,10:15:00,1299.0,CAPTURED,UPI
PAY3345,ORD1345,TXN9345,2026-08-06,10:15:00,2499.0,CAPTURED,CARD
PAY3346,ORD1346,TXN9346,2026-08-07,10:15:00,4999.0,CAPTURED,UPI
PAY3347,ORD1347,TXN9347,2026-08-08,10:15:00,7999.0,CAPTURED,CARD
PAY3348,ORD1348,TXN9348,2026-08-09,10:15:00,12499.0,CAPTURED,UPI
PAY3349,ORD1349,TXN9349,2026-08-10,10:15:00,19999.0,CAPTURED,CARD
PAY3350,ORD1350,TXN9350,2026-08-11,10:15:00,29999.0,CAPTURED,UPI
PAY3351,ORD1351,TXN9351,2026-08-12,10:15:00,499.0,CAPTURED,CARD
PAY3352,ORD1352,TXN9352,2026-08-13,10:15:00,799.0,CAPTURED,UPI
PAY3353,ORD1353,TXN9353,2026-08-14,10:15:00,1299.0,CAPTURED,CARD
PAY3354,ORD1354,TXN9354,2026-08-15,10:15:00,2499.0,CAPTURED,UPI
PAY3355,ORD1355,TXN9355,2026-08-16,10:15:00,4999.0,CAPTURED,CARD
PAY3356,ORD1356,TXN9356,2026-08-17,10:15:00,7999.0,CAPTURED,UPI
PAY3357,ORD1357,TXN9357,2026-08-18,10:15:00,12499.0,CAPTURED,CARD
PAY3358,ORD1358,TXN9358,2026-08-19,10:15:00,19999.0,CAPTURED,UPI
PAY3359,ORD1359,TXN9359,2026-08-20,10:15:00,29999.0,CAPTURED,CARD
PAY3360,ORD1360,TXN9360,2026-08-01,10:15:00,499.0,CAPTURED,UPI
PAY3361,ORD1361,TXN9361,2026-08-02,10:15:00,799.0,CAPTURED,CARD
PAY3362,ORD1362,TXN9362,2026-08-03,10:15:00,1299.0,CAPTURED,UPI
PAY3363,ORD1363,TXN9363,2026-08-04,10:15:00,2499.0,CAPTURED,CARD
PAY3364,ORD1364,TXN9364,2026-08-05,10:15:00,4999.0,CAPTURED,UPI
PAY3365,ORD1365,TXN9365,2026-08-06,10:15:00,7999.0,CAPTURED,CARD
PAY3366,ORD1366,TXN9366,2026-08-07,10:15:00,12499.0,CAPTURED,UPI
PAY3367,ORD1367,TXN9367,2026-08-08,10:15:00,19999.0,CAPTURED,CARD
PAY3368,ORD1368,TXN9368,2026-08-09,10:15:00,29999.0,CAPTURED,UPI
PAY3369,ORD1369,TXN9369,2026-08-10,10:15:00,499.0,CAPTURED,CARD
PAY3370,ORD1370,TXN9370,2026-08-11,10:15:00,799.0,CAPTURED,UPI
PAY3371,ORD1371,TXN9371,2026-08-12,10:15:00,1299.0,CAPTURED,CARD
PAY3372,ORD1372,TXN9372,2026-08-13,10:15:00,2499.0,CAPTURED,UPI
PAY3373,ORD1373,TXN9373,2026-08-14,10:15:00,4999.0,CAPTURED,CARD
PAY3374,ORD1374,TXN9374,2026-08-15,10:15:00,7999.0,CAPTURED,UPI
PAY3375,ORD1375,TXN9375,2026-08-16,10:15:00,12499.0,CAPTURED,CARD
PAY3376,ORD1376,TXN9376,2026-08-17,10:15:00,19999.0,CAPTURED,UPI
PAY3377,ORD1377,TXN9377,2026-08-18,10:15:00,29999.0,CAPTURED,CARD
PAY3378,ORD1378,TXN9378,2026-08-19,10:15:00,499.0,CAPTURED,UPI
PAY3379,ORD1379,TXN9379,2026-08-20,10:15:00,799.0,CAPTURED,CARD
PAY3380,ORD1380,TXN9380,2026-08-01,10:15:00,1299.0,CAPTURED,UPI
PAY3381,ORD1381,TXN9381,2026-08-02,10:15:00,2499.0,CAPTURED,CARD
PAY3382,ORD1382,TXN9382,2026-08-03,10:15:00,4999.0,CAPTURED,UPI
PAY3383,ORD1383,TXN9383,2026-08-04,10:15:00,7999.0,CAPTURED,CARD
PAY3384,ORD1384,TXN9384,2026-08-05,10:15:00,12499.0,CAPTURED,UPI
PAY3385,ORD1385,TXN9385,2026-08-06,10:15:00,19999.0,CAPTURED,CARD
PAY3386,ORD1386,TXN9386,2026-08-07,10:15:00,29999.0,CAPTURED,UPI
PAY3387,ORD1387,TXN9387,2026-08-08,10:15:00,499.0,CAPTURED,CARD
PAY3388,ORD1388,TXN9388,2026-08-09,10:15:00,799.0,CAPTURED,UPI
PAY3389,ORD1389,TXN9389,2026-08-10,10:15:00,1299.0,CAPTURED,CARD
PAY3390,ORD1390,TXN9390,2026-08-11,10:15:00,2499.0,CAPTURED,UPI
PAY3391,ORD1391,TXN9391,2026-08-12,10:15:00,4999.0,CAPTURED,CARD
PAY3392,ORD1392,TXN9392,2026-08-13,10:15:00,7999.0,CAPTURED,UPI
PAY3393,ORD1393,TXN9393,2026-08-14,10:15:00,12499.0,CAPTURED,CARD
PAY3394,ORD1394,TXN9394,2026-08-15,10:15:00,19999.0,CAPTURED,UPI
PAY3395,ORD1395,TXN9395,2026-08-16,10:15:00,29999.0,CAPTURED,CARD
PAY3396,ORD1396,TXN9396,2026-08-17,10:15:00,499.0,CAPTURED,UPI
PAY3397,ORD1397,TXN9397,2026-08-18,10:15:00,799.0,CAPTURED,CARD
PAY3398,ORD1398,TXN9398,2026-08-19,10:15:00,1299.0,CAPTURED,UPI
PAY3399,ORD1399,TXN9399,2026-08-20,10:15:00,2499.0,CAPTURED,CARD
PAY3400,ORD1400,TXN9400,2026-08-01,10:15:00,4999.0,CAPTURED,UPI
PAY3401,ORD1401,TXN9401,2026-08-02,10:15:00,7999.0,CAPTURED,CARD
PAY3402,ORD1402,TXN9402,2026-08-03,10:15:00,12499.0,CAPTURED,UPI
PAY3403,ORD1403,TXN9403,2026-08-04,10:15:00,19999.0,CAPTURED,CARD
PAY3404,ORD1404,TXN9404,2026-08-05,10:15:00,29999.0,CAPTURED,UPI
PAY3405,ORD1405,TXN9405,2026-08-06,10:15:00,499.0,CAPTURED,CARD
PAY3406,ORD1406,TXN9406,2026-08-07,10:15:00,799.0,CAPTURED,UPI
PAY3407,ORD1407,TXN9407,2026-08-08,10:15:00,1299.0,CAPTURED,CARD
PAY3408,ORD1408,TXN9408,2026-08-09,10:15:00,2499.0,CAPTURED,UPI
PAY3409,ORD1409,TXN9409,2026-08-10,10:15:00,4999.0,CAPTURED,CARD
PAY3410,ORD1410,TXN9410,2026-08-11,10:15:00,7999.0,CAPTURED,UPI
PAY3411,ORD1411,TXN9411,2026-08-12,10:15:00,12499.0,CAPTURED,CARD
PAY3412,ORD1412,TXN9412,2026-08-13,10:15:00,19999.0,CAPTURED,UPI
PAY3413,ORD1413,TXN9413,2026-08-14,10:15:00,29999.0,CAPTURED,CARD
PAY3414,ORD1414,TXN9414,2026-08-15,10:15:00,499.0,CAPTURED,UPI
PAY3415,ORD1415,TXN9415,2026-08-16,10:15:00,799.0,CAPTURED,CARD
PAY3416,ORD1416,TXN9416,2026-08-17,10:15:00,1299.0,CAPTURED,UPI
PAY3417,ORD1417,TXN9417,2026-08-18,10:15:00,2499.0,CAPTURED,CARD
PAY3418,ORD1418,TXN9418,2026-08-19,10:15:00,4999.0,CAPTURED,UPI
PAY3419,ORD1419,TXN9419,2026-08-20,10:15:00,7999.0,CAPTURED,CARD
PAY3420,ORD1420,TXN9420,2026-08-01,10:15:00,12499.0,CAPTURED,UPI
PAY3421,ORD1421,TXN9421,2026-08-02,10:15:00,19999.0,CAPTURED,CARD
PAY3422,ORD1422,TXN9422,2026-08-03,10:15:00,29999.0,CAPTURED,UPI
PAY3423,ORD1423,TXN9423,2026-08-04,10:15:00,499.0,CAPTURED,CARD
PAY3424,ORD1424,TXN9424,2026-08-05,10:15:00,799.0,CAPTURED,UPI
PAY3425,ORD1425,TXN9425,2026-08-06,10:15:00,1299.0,CAPTURED,CARD
PAY3426,ORD1426,TXN9426,2026-08-07,10:15:00,2499.0,CAPTURED,UPI
PAY3427,ORD1427,TXN9427,2026-08-08,10:15:00,4999.0,CAPTURED,CARD
PAY3428,ORD1428,TXN9428,2026-08-09,10:15:00,7999.0,CAPTURED,UPI
PAY3429,ORD1429,TXN9429,2026-08-10,10:15:00,12499.0,CAPTURED,CARD
PAY3430,ORD1430,TXN9430,2026-08-11,10:15:00,19999.0,CAPTURED,UPI
PAY3431,ORD1431,TXN9431,2026-08-12,10:15:00,29999.0,CAPTURED,CARD
PAY3432,ORD1432,TXN9432,2026-08-13,10:15:00,499.0,CAPTURED,UPI
PAY3433,ORD1433,TXN9433,2026-08-14,10:15:00,799.0,CAPTURED,CARD
PAY3434,ORD1434,TXN9434,2026-08-15,10:15:00,1299.0,CAPTURED,UPI
PAY3435,ORD1435,TXN9435,2026-08-16,10:15:00,2499.0,CAPTURED,CARD
PAY3436,ORD1436,TXN9436,2026-08-17,10:15:00,4999.0,CAPTURED,UPI
PAY3437,ORD1437,TXN9437,2026-08-18,10:15:00,7999.0,CAPTURED,CARD
PAY3438,ORD1438,TXN9438,2026-08-19,10:15:00,12499.0,CAPTURED,UPI
PAY3439,ORD1439,TXN9439,2026-08-20,10:15:00,19999.0,CAPTURED,CARD
PAY3440,ORD1440,TXN9440,2026-08-01,10:15:00,29999.0,CAPTURED,UPI
PAY3441,ORD1441,TXN9441,2026-08-02,10:15:00,499.0,CAPTURED,CARD
PAY3442,ORD1442,TXN9442,2026-08-03,10:15:00,799.0,CAPTURED,UPI
PAY3443,ORD1443,TXN9443,2026-08-04,10:15:00,1299.0,CAPTURED,CARD
PAY3444,ORD1444,TXN9444,2026-08-05,10:15:00,2499.0,CAPTURED,UPI
PAY3445,ORD1445,TXN9445,2026-08-06,10:15:00,4999.0,CAPTURED,CARD
PAY3446,ORD1446,TXN9446,2026-08-07,10:15:00,7999.0,CAPTURED,UPI
PAY3447,ORD1447,TXN9447,2026-08-08,10:15:00,12499.0,CAPTURED,CARD
PAY3448,ORD1448,TXN9448,2026-08-09,10:15:00,19999.0,CAPTURED,UPI
PAY3449,ORD1449,TXN9449,2026-08-10,10:15:00,29999.0,CAPTURED,CARD
PAY3450,ORD1450,TXN9450,2026-08-11,10:15:00,499.0,CAPTURED,UPI
PAY3451,ORD1451,TXN9451,2026-08-12,10:15:00,799.0,CAPTURED,CARD
PAY3452,ORD1452,TXN9452,2026-08-13,10:15:00,1299.0,CAPTURED,UPI
PAY3453,ORD1453,TXN9453,2026-08-14,10:15:00,2499.0,CAPTURED,CARD
PAY3454,ORD1454,TXN9454,2026-08-15,10:15:00,4999.0,CAPTURED,UPI
PAY3455,ORD1455,TXN9455,2026-08-16,10:15:00,7999.0,CAPTURED,CARD
PAY3456,ORD1456,TXN9456,2026-08-17,10:15:00,12499.0,CAPTURED,UPI
PAY3457,ORD1457,TXN9457,2026-08-18,10:15:00,19999.0,CAPTURED,CARD
PAY3458,ORD1458,TXN9458,2026-08-19,10:15:00,29999.0,CAPTURED,UPI
PAY3459,ORD1459,TXN9459,2026-08-20,10:15:00,499.0,CAPTURED,CARD
PAY3460,ORD1460,TXN9460,2026-08-01,10:15:00,799.0,CAPTURED,UPI
PAY3461,ORD1461,TXN9461,2026-08-02,10:15:00,1299.0,CAPTURED,CARD
PAY3462,ORD1462,TXN9462,2026-08-03,10:15:00,2499.0,CAPTURED,UPI
PAY3463,ORD1463,TXN9463,2026-08-04,10:15:00,4999.0,CAPTURED,CARD
PAY3464,ORD1464,TXN9464,2026-08-05,10:15:00,7999.0,CAPTURED,UPI
PAY3465,ORD1465,TXN9465,2026-08-06,10:15:00,12499.0,CAPTURED,CARD
PAY3466,ORD1466,TXN9466,2026-08-07,10:15:00,19999.0,CAPTURED,UPI
PAY3467,ORD1467,TXN9467,2026-08-08,10:15:00,29999.0,CAPTURED,CARD
PAY3468,ORD1468,TXN9468,2026-08-09,10:15:00,499.0,CAPTURED,UPI
PAY3469,ORD1469,TXN9469,2026-08-10,10:15:00,799.0,CAPTURED,CARD
PAY3470,ORD1470,TXN9470,2026-08-11,10:15:00,1299.0,CAPTURED,UPI
PAY3471,ORD1471,TXN9471,2026-08-12,10:15:00,2499.0,CAPTURED,CARD
PAY3472,ORD1472,TXN9472,2026-08-13,10:15:00,4999.0,CAPTURED,UPI
PAY3473,ORD1473,TXN9473,2026-08-14,10:15:00,7999.0,CAPTURED,CARD
PAY3474,ORD1474,TXN9474,2026-08-15,10:15:00,12499.0,CAPTURED,UPI
PAY3475,ORD1475,TXN9475,2026-08-16,10:15:00,19999.0,CAPTURED,CARD
PAY3476,ORD1476,TXN9476,2026-08-17,10:15:00,29999.0,CAPTURED,UPI
PAY3477,ORD1477,TXN9477,2026-08-18,10:15:00,499.0,CAPTURED,CARD
PAY3478,ORD1478,TXN9478,2026-08-19,10:15:00,799.0,CAPTURED,UPI
PAY3479,ORD1479,TXN9479,2026-08-20,10:15:00,1299.0,CAPTURED,CARD
PAY3480,ORD1480,TXN9480,2026-08-01,10:15:00,2499.0,CAPTURED,UPI
PAY3481,ORD1481,TXN9481,2026-08-02,10:15:00,4999.0,CAPTURED,CARD
PAY3482,ORD1482,TXN9482,2026-08-03,10:15:00,7999.0,CAPTURED,UPI
PAY3483,ORD1483,TXN9483,2026-08-04,10:15:00,12499.0,CAPTURED,CARD
PAY3484,ORD1484,TXN9484,2026-08-05,10:15:00,19999.0,CAPTURED,UPI
PAY3485,ORD1485,TXN9485,2026-08-06,10:15:00,29999.0,CAPTURED,CARD
PAY3486,ORD1486,TXN9486,2026-08-07,10:15:00,499.0,CAPTURED,UPI
PAY3487,ORD1487,TXN9487,2026-08-08,10:15:00,799.0,CAPTURED,CARD
PAY3488,ORD1488,TXN9488,2026-08-09,10:15:00,1299.0,CAPTURED,UPI
PAY3489,ORD1489,TXN9489,2026-08-10,10:15:00,2499.0,CAPTURED,CARD
PAY3490,ORD1490,TXN9490,2026-08-11,10:15:00,4999.0,CAPTURED,UPI
PAY3491,ORD1491,TXN9491,2026-08-12,10:15:00,7999.0,CAPTURED,CARD
PAY3492,ORD1492,TXN9492,2026-08-13,10:15:00,12499.0,CAPTURED,UPI
PAY3493,ORD1493,TXN9493,2026-08-14,10:15:00,19999.0,CAPTURED,CARD
PAY3494,ORD1494,TXN9494,2026-08-15,10:15:00,29999.0,CAPTURED,UPI
PAY3495,ORD1495,TXN9495,2026-08-16,10:15:00,499.0,CAPTURED,CARD
PAY3496,ORD1496,TXN9496,2026-08-17,10:15:00,799.0,CAPTURED,UPI
PAY3497,ORD1497,TXN9497,2026-08-18,10:15:00,1299.0,CAPTURED,CARD
PAY3498,ORD1498,TXN9498,2026-08-19,10:15:00,2499.0,CAPTURED,UPI
PAY3499,ORD1499,TXN9499,2026-08-20,10:15:00,4999.0,CAPTURED,CARD
PAY3500,ORD1500,TXN9500,2026-08-01,10:15:00,7999.0,CAPTURED,UPI
